N	Time(ms)
3535	0.817434
3535	0.805423
3535	0.807084
3535	0.817884
3535	0.819004
3535	0.825443
3535	0.812264
3535	0.811793
3535	0.811514
3535	0.820884
3535	0.822263
3535	0.809214
3535	0.813704
3535	0.813963
3535	0.806394
3535	0.813454
3535	0.812824
3535	0.809244
3535	0.809094
3535	0.810863
3535	0.807594
3535	0.816174
3535	0.813433
3535	0.819644
3535	0.809963
3535	0.816724
3535	0.807883
3535	0.808163
3535	0.822494
3535	0.807703
3535	0.817924
3535	0.804144
3535	0.804753
3535	0.813713
3535	0.811204
3535	0.867364
3535	0.812053
3535	0.802104
3535	0.799864
3535	0.817603
3535	0.813174
3535	0.809553
3535	0.818044
3535	0.819043
3535	0.807974
3535	0.822114
3535	0.827354
3535	0.815513
3535	0.817984
3535	0.814233
3535	0.814434
3535	0.832203
3535	0.866385
3535	0.812513
3535	0.809144
3535	0.809784
3535	0.806264
3535	0.816154
3535	0.814943
3535	0.815644
3535	0.819364
3535	0.806603
3535	0.808994
3535	0.815034
3535	0.811603
3535	0.807824
3535	0.808073
3535	0.804854
3535	0.804043
3535	0.865445
3535	0.811153
3535	0.808344
3535	0.816804
3535	0.808994
3535	0.808083
3535	0.817093
3535	0.816444
3535	0.814573
3535	0.818534
3535	0.807423
3535	0.805184
3517	0.976854
3517	0.877864
3517	0.856613
3517	0.833694
3517	0.826354
3517	0.818303
3517	0.830733
3517	0.818604
3517	0.811703
3517	0.815004
3517	0.806784
3517	0.804974
3517	0.816034
3517	0.820854
3517	0.825513
3517	0.816634
3517	0.803043
3517	0.807154
3517	0.807954
3517	0.806023
3517	0.805144
3517	0.802213
3517	0.799894
3517	0.799403
3517	0.825234
3517	0.808313
3517	0.804624
3517	0.803063
3517	0.804504
3517	0.801713
3517	0.811494
3517	0.814113
3517	0.820074
3517	0.815884
3517	0.802744
3517	0.802474
3517	0.810844
3517	0.805503
3517	0.808444
3517	0.805933
3517	0.804484
3517	0.800743
3517	0.823963
3517	0.820044
3517	0.820843
3517	0.815914
3517	0.816383
3517	0.821994
3517	0.818333
3517	0.803614
3517	0.808654
3517	0.815303
3517	0.810634
3517	0.807813
3517	0.806564
3517	0.808133
3517	0.805074
3517	0.813393
3517	0.807794
3517	0.803183
3517	0.800764
3517	0.800813
3517	0.802914
3517	0.812893
3517	0.808484
3517	0.813533
3517	0.804214
3517	0.814693
3517	0.803174
3517	0.818054
3517	0.813844
3517	0.816994
3517	0.836554
3517	0.822163
3517	0.810214
3517	0.822414
3517	0.812653
3517	0.809614
3517	0.815333
3517	0.827934
3517	0.813863
3517	0.813303
3517	0.828734
3517	0.824124
3517	0.813713
3517	0.819914
3517	0.820184
3517	0.808544
3517	0.806703
3517	0.804124
3517	0.801653
3517	0.820544
3517	0.843403
3517	0.805974
3517	0.803043
3517	0.813224
3517	0.797193
3517	0.796154
3517	0.825243
3517	0.816904
3517	0.802853
3517	0.811404
3517	0.799983
3517	0.799234
3517	0.796713
3517	0.817763
3517	0.809054
3517	0.803704
3517	0.801794
3517	0.801774
3517	0.803803
3517	0.809044
3517	0.805163
3517	0.815574
3517	0.804293
3517	0.800184
3517	0.800123
3504	0.982334
3504	0.881964
3504	0.850973
3504	0.834134
3504	0.826274
3504	0.817504
3504	0.833954
3504	0.828233
3504	0.815804
3504	0.812293
3504	0.810974
3504	0.802513
3504	0.801234
3504	0.801593
3504	0.802974
3504	0.821453
3504	0.802044
3504	0.811553
3504	0.813244
3504	0.799853
3504	0.799694
3504	0.802543
3504	0.800744
3504	0.796073
3504	0.805284
3504	0.802683
3504	0.807414
3504	0.829354
3504	0.807104
3504	0.805394
3504	0.815694
3504	0.802533
3504	0.802614
3504	0.834173
3504	0.816584
3504	0.829853
3504	0.807504
3504	0.803243
3504	0.804364
3504	0.811844
3504	0.812333
3504	0.801654
3504	0.800483
3504	0.802054
3504	0.799403
3504	0.805944
3504	0.809614
3504	0.801433
3504	0.797534
3504	0.796743
3504	0.802144
3504	0.802943
3504	0.805914
3504	0.808813
3504	0.798714
3504	0.798403
3504	0.802744
3504	0.811723
3504	0.805594
3504	0.800723
3504	0.804164
3504	0.801203
3504	0.799594
3504	0.800334
3504	0.803444
3504	0.813023
3504	0.797614
3504	0.808793
3504	0.800124
3504	0.803893
3504	0.802634
3504	0.806593
3504	0.798474
3504	0.799263
3504	0.810564
3504	0.802184
3504	0.804234
3504	0.798753
3504	0.809294
3504	0.797134
3504	0.810104
3504	0.801894
3504	0.813533
3504	0.803224
3504	0.800783
3504	0.800184
3504	0.800683
3504	0.806974
3504	0.801553
3504	0.798954
3504	0.796163
3504	0.803204
3504	0.795543
3504	0.814173
3504	0.808094
3504	0.801414
3504	0.809794
3504	0.800934
3504	0.797233
3504	0.808533
3504	0.804544
3504	0.803943
3504	0.806804
3504	0.799093
3504	0.799744
3504	0.802523
3504	0.806234
3504	0.805253
3504	0.801504
3504	0.801743
3504	0.799744
3504	0.813804
3504	0.803454
3504	0.812514
3504	0.800224
3504	0.806553
3504	0.807413
3504	0.816974
3504	0.802223
3504	0.797954
3504	0.798083
3504	0.814064
3504	0.795423
3504	0.802913
3504	0.804204
3504	0.801443
3504	0.853504
3504	0.806814
3504	0.803854
3491	0.926294
3491	0.849124
3491	0.854574
3491	0.898974
3491	0.834324
3491	0.806063
3491	0.812383
3491	0.804124
3491	0.803943
3491	0.806104
3491	0.796703
3491	0.795074
3491	0.816694
3491	0.803173
3491	0.802234
3491	0.805984
3491	0.797844
3491	0.796864
3491	0.803953
3491	0.811344
3491	0.797043
3491	0.795454
3491	0.792963
3491	0.796804
3491	0.811283
3491	0.802434
3491	0.808533
3491	0.797584
3491	0.808813
3491	0.796994
3491	0.813563
3491	0.807714
3491	0.805714
3491	0.802033
3491	0.801274
3491	0.800834
3491	0.808934
3491	0.812533
3491	0.805134
3491	0.801873
3491	0.801084
3491	0.801543
3491	0.823864
3491	0.819313
3491	0.803824
3491	0.812493
3491	0.802853
3491	0.801823
3491	0.809684
3491	0.802013
3491	0.800604
3491	0.798934
3491	0.801924
3491	0.797483
3491	0.798453
3491	0.795164
3491	0.796193
3491	0.791574
3491	0.790213
3491	0.788953
3491	0.810544
3491	0.810703
3491	0.802974
3491	0.795423
3491	0.792044
3491	0.791913
3491	0.803063
3491	0.797994
3491	0.795623
3491	0.793234
3491	0.794723
3491	0.791943
3491	0.800324
3491	0.795613
3491	0.792414
3491	0.790683
3491	0.813104
3491	0.790243
3491	0.802253
3491	0.795623
3491	0.792524
3491	0.791673
3491	0.790364
3491	0.791593
3491	0.795564
3491	0.801953
3491	0.796664
3491	0.794944
3491	0.793654
3491	0.795003
3491	0.801613
3491	0.797634
3491	0.794513
3491	0.800434
3491	0.799113
3491	0.799853
3491	0.809503
3491	0.803634
3491	0.801123
3491	0.799234
3491	0.800973
3491	0.803864
3491	0.803873
3491	0.802754
3491	0.795753
3491	0.795404
3491	0.793883
3491	0.803064
3491	0.798544
3491	0.804234
3491	0.797743
3491	0.797514
3491	0.792353
3491	0.790104
3491	0.797204
3491	0.794443
3491	0.793614
3491	0.789633
3491	0.789133
3491	0.789194
3477	0.970995
3477	0.885593
3477	0.854744
3477	0.836434
3477	0.829803
3477	0.821114
3477	0.847073
3477	0.805344
3477	0.798813
3477	0.804744
3477	0.794993
3477	0.793804
3477	0.806883
3477	0.807764
3477	0.806964
3477	0.807004
3477	0.790764
3477	0.791583
3477	0.801523
3477	0.797724
3477	0.796773
3477	0.794174
3477	0.791953
3477	0.791424
3477	0.802733
3477	0.790264
3477	0.786553
3477	0.789453
3477	0.821444
3477	0.803573
3477	0.790883
3477	0.798714
3477	0.801984
3477	0.798564
3477	0.790524
3477	0.791933
3477	0.791034
3477	0.781803
3477	0.781804
3477	0.781383
3477	0.812484
3477	0.814724
3477	0.795673
3477	0.797903
3477	0.791393
3477	0.795903
3477	0.794533
3477	0.791204
3477	0.786533
3477	0.795204
3477	0.790223
3477	0.783323
3477	0.795514
3477	0.797603
3477	0.788524
3477	0.786804
3477	0.791723
3477	0.788393
3477	0.795183
3477	0.792554
3477	0.787843
3477	0.787633
3477	0.788274
3477	0.794093
3477	0.799424
3477	0.807123
3477	0.793464
3477	0.790613
3477	0.788713
3477	0.788284
3477	0.790553
3477	0.791754
3477	0.795274
3477	0.786803
3477	0.792734
3477	0.785224
3477	0.801734
3477	0.800593
3477	0.799424
3477	0.795923
3477	0.794114
3477	0.801513
3477	0.795713
3477	0.791964
3477	0.791133
3477	0.792204
3477	0.796873
3477	0.785503
3477	0.791093
3477	0.791263
3477	0.804564
3477	0.786664
3477	0.786644
3477	0.785743
3477	0.805183
3477	0.795234
3477	0.794783
3477	0.789214
3477	0.788863
3477	0.788474
3477	0.793113
3477	0.788654
3477	0.797003
3477	0.785454
3477	0.782753
3477	0.782274
3477	0.809164
3477	0.788724
3477	0.785524
3477	0.784213
3477	0.789164
3477	0.782953
3477	0.800304
3477	0.795213
3477	0.791644
3477	0.790893
3477	0.792784
3477	0.795033
3477	0.801874
3477	0.798023
3477	0.794073
3477	0.792464
3477	0.793223
3477	0.794654
3469	1.90461
3469	0.835934
3469	0.787013
3469	0.790793
3469	0.776804
3469	0.784654
3469	0.792194
3469	0.787303
3469	0.782114
3469	0.781563
3469	0.787873
3469	0.811914
3469	0.798634
3469	0.803223
3469	0.781244
3469	0.783953
3469	0.779573
3469	0.779084
3469	0.788653
3469	0.787314
3469	0.829473
3469	0.796894
3469	0.788453
3469	0.789114
3469	0.810613
3469	0.795744
3469	0.792713
3469	0.805774
3469	0.796124
3469	0.793553
3469	0.792824
3469	0.794034
3469	0.798063
3469	0.790304
3469	0.797303
3469	0.797404
3469	0.799124
3469	0.792673
3469	0.789964
3469	0.798773
3469	0.787953
3469	0.794394
3469	0.790804
3469	0.788763
3469	0.782884
3469	0.780743
3469	0.780904
3469	0.782723
3469	0.846784
3469	0.797484
3469	0.791934
3469	0.783693
3469	0.795814
3469	0.782253
3469	0.794614
3469	0.788403
3469	0.785404
3469	0.784383
3469	0.793884
3469	0.783293
3469	0.797334
3469	0.792733
3469	0.792843
3469	0.789003
3469	0.786613
3469	0.787034
3469	0.782473
3469	0.787084
3469	0.784963
3469	0.785374
3469	0.788533
3469	0.782074
3469	0.796264
3469	0.788253
3469	0.784654
3469	0.783143
3469	0.792333
3469	0.783104
3469	0.790963
3469	0.790144
3469	0.784773
3469	0.784094
3469	0.783043
3469	0.782283
3469	0.793413
3469	0.790214
3469	0.787283
3469	0.785834
3469	0.793363
3469	0.784304
3469	0.797903
3469	0.800564
3469	0.792724
3469	0.788483
3469	0.788194
3469	0.793323
3469	0.787754
3469	0.793563
3469	0.780414
3469	0.778883
3469	0.779763
3469	0.777144
3469	0.789563
3469	0.790563
3469	0.785014
3469	0.784053
3469	0.782384
3469	0.784973
3469	0.797533
3469	0.795113
3469	0.785174
3469	0.786103
3469	0.783524
3469	0.782154
3469	0.799654
3469	0.791214
3469	0.786903
3469	0.785024
3469	0.785063
3469	0.784183
3460	1.69331
3460	1.46732
3460	1.41235
3460	1.34899
3460	1.29261
3460	1.27977
3460	1.28113
3460	1.26734
3460	1.26638
3460	1.25045
3460	1.23687
3460	1.23144
3460	1.24787
3460	1.23358
3460	1.28339
3460	1.77657
3460	1.61228
3460	1.57681
3460	1.58328
3460	1.32438
3460	1.22755
3460	1.22004
3460	1.21635
3460	1.21389
3460	1.23721
3460	1.22941
3460	1.22487
3460	1.21938
3460	1.23023
3460	1.23168
3460	1.23377
3460	1.25805
3460	1.23127
3460	1.22054
3460	1.21813
3460	1.21705
3460	1.24119
3460	0.897464
3460	0.783593
3460	0.782233
3460	0.783434
3460	0.780264
3460	0.799763
3460	0.793224
3460	0.783503
3460	0.793324
3460	0.786233
3460	0.779183
3460	0.785573
3460	0.788474
3460	0.782143
3460	0.780634
3460	0.780153
3460	0.782013
3460	0.790743
3460	0.851584
3460	0.815744
3460	0.810383
3460	0.782844
3460	0.781204
3460	0.793633
3460	0.787494
3460	0.781873
3460	0.778534
3460	0.776193
3460	0.774763
3460	0.792554
3460	0.790723
3460	0.780754
3460	0.778593
3460	0.778743
3460	0.786134
3460	0.797273
3460	0.797394
3460	0.791543
3460	0.792773
3460	0.794884
3460	0.809284
3460	0.795894
3460	0.782494
3460	0.794863
3460	0.779294
3460	0.779143
3460	0.773943
3460	0.782223
3460	0.787234
3460	0.792543
3460	0.782394
3460	0.780893
3460	0.782063
3460	0.788363
3460	0.794913
3460	0.783984
3460	0.786694
3460	0.777913
3460	0.787504
3460	0.786873
3460	0.791183
3460	0.787134
3460	0.788873
3460	0.782924
3460	0.781803
3460	0.789424
3460	0.782553
3460	0.793663
3460	0.797374
3460	0.778873
3460	0.787574
3460	0.785683
3460	0.785274
3460	0.785273
3460	0.790734
3460	0.776793
3460	0.776313
3460	0.786313
3460	0.786184
3460	0.787514
3460	0.844754
3460	0.783903
3460	0.782093
3446	1.00362
3446	0.878834
3446	0.850123
3446	0.829143
3446	0.823814
3446	0.808654
3446	0.821104
3446	0.811063
3446	0.795794
3446	0.797283
3446	0.789484
3446	0.787343
3446	0.798643
3446	0.813044
3446	0.807883
3446	0.785564
3446	0.782703
3446	0.780674
3446	0.791094
3446	0.783723
3446	0.783503
3446	0.787704
3446	0.778244
3446	0.777704
3446	0.786603
3446	0.785504
3446	0.774963
3446	0.775624
3446	0.772083
3446	0.772413
3446	0.783954
3446	0.800723
3446	0.775433
3446	0.790543
3446	0.775623
3446	0.785764
3446	0.804704
3446	0.796943
3446	0.782144
3446	0.780483
3446	0.780013
3446	0.783304
3446	0.788624
3446	0.785434
3446	0.780603
3446	0.779274
3446	0.777703
3446	0.777763
3446	0.793323
3446	0.791873
3446	0.792554
3446	0.787903
3446	0.786674
3446	0.786023
3446	0.784904
3446	0.782373
3446	0.779933
3446	0.789294
3446	0.778503
3446	0.778244
3446	0.790014
3446	0.790624
3446	0.786464
3446	0.785764
3446	0.790983
3446	0.779483
3446	0.789623
3446	0.792154
3446	0.786823
3446	0.783254
3446	0.780633
3446	0.782853
3446	0.793063
3446	0.803364
3446	0.790963
3446	0.789504
3446	0.789183
3446	0.791184
3446	0.791754
3446	0.786843
3446	0.785414
3446	0.787873
3446	0.780924
3446	0.801053
3446	0.788303
3446	0.784973
3446	0.780714
3446	0.783113
3446	0.779634
3446	0.779003
3446	0.792383
3446	0.790214
3446	0.787033
3446	0.786214
3446	0.791003
3446	0.785163
3446	0.794313
3446	0.798814
3446	0.792914
3446	0.799534
3446	0.785184
3446	0.793193
3446	0.794433
3446	0.789994
3446	0.786353
3446	0.782654
3446	0.789363
3446	0.780873
3446	0.786294
3446	0.781823
3446	0.779073
3446	0.783254
3446	0.775773
3446	0.775794
3446	0.781943
3446	0.804214
3446	0.784354
3446	0.773334
3446	0.781073
3446	0.775214
3434	0.942185
3434	0.856354
3434	0.839304
3434	0.823543
3434	0.798094
3434	0.806623
3434	0.809573
3434	0.780713
3434	0.775254
3434	0.797153
3434	0.793424
3434	0.774563
3434	0.784133
3434	0.781544
3434	0.790003
3434	0.791834
3434	0.776153
3434	0.775023
3434	0.780414
3434	0.777473
3434	0.777574
3434	0.799534
3434	0.781373
3434	0.774773
3434	0.803044
3434	0.782473
3434	0.784773
3434	0.792034
3434	0.778203
3434	0.771854
3434	0.789003
3434	0.788714
3434	0.803803
3434	0.792764
3434	0.791393
3434	0.780643
3434	0.798463
3434	0.786634
3434	0.782773
3434	0.783464
3434	0.780254
3434	0.779054
3434	0.797914
3434	0.776523
3434	0.771463
3434	0.771074
3434	0.781523
3434	0.773603
3434	0.780323
3434	0.775813
3434	0.806794
3434	1.37736
3434	1.18771
3434	1.10417
3434	1.04361
3434	0.983074
3434	0.952825
3434	0.991965
3434	0.953234
3434	0.909004
3434	0.886504
3434	0.860004
3434	0.850064
3434	0.865024
3434	0.850163
3434	0.827804
3434	0.822614
3434	0.819433
3434	0.799934
3434	0.802923
3434	0.794804
3434	0.815234
3434	0.802043
3434	0.784023
3434	0.790784
3434	0.811734
3434	0.802803
3434	0.796744
3434	0.800083
3434	0.787464
3434	0.784784
3434	0.805414
3434	0.802714
3434	0.789573
3434	0.785533
3434	0.779054
3434	0.773023
3434	0.787494
3434	0.783543
3434	0.778543
3434	0.776664
3434	0.780713
3434	0.775814
3434	0.780723
3434	0.784794
3434	0.777583
3434	0.774963
3434	0.772884
3434	0.774363
3434	0.781673
3434	0.777204
3434	0.776054
3434	0.780513
3434	0.776653
3434	0.773124
3434	0.775634
3434	0.771823
3434	0.769763
3434	0.772414
3434	0.767683
3434	0.766863
3434	0.774613
3434	0.773364
3434	0.767853
3434	0.766263
3434	0.766124
3434	0.767663
3434	0.780343
3434	0.776793
3434	0.773314
3434	0.771763
3434	0.772174
3434	0.772034
3427	0.907314
3427	0.786154
3427	0.784303
3427	0.777974
3427	0.774793
3427	0.771343
3427	0.797563
3427	0.789444
3427	0.780023
3427	0.783074
3427	0.776063
3427	0.774613
3427	0.784263
3427	0.790664
3427	0.786274
3427	0.772464
3427	0.771033
3427	0.773294
3427	0.780744
3427	0.776633
3427	0.773593
3427	0.775434
3427	0.771533
3427	0.779293
3427	0.791903
3427	0.777074
3427	0.774843
3427	0.780594
3427	0.779723
3427	0.775943
3427	0.783613
3427	0.779693
3427	0.788874
3427	0.778684
3427	0.774893
3427	0.774504
3427	0.785123
3427	0.775244
3427	0.792083
3427	0.771224
3427	0.769103
3427	0.770773
3427	0.780443
3427	0.776834
3427	0.777123
3427	0.773034
3427	0.772993
3427	0.773033
3427	0.780393
3427	0.775643
3427	0.773774
3427	0.778983
3427	0.772883
3427	0.778274
3427	0.781243
3427	0.789334
3427	0.775244
3427	0.774503
3427	0.770784
3427	0.773774
3427	0.783054
3427	0.781323
3427	0.793893
3427	0.781184
3427	0.777523
3427	0.789244
3427	0.784074
3427	0.783353
3427	0.769013
3427	0.770804
3427	0.767463
3427	0.767004
3427	0.782264
3427	0.781774
3427	0.782473
3427	0.774654
3427	0.774124
3427	0.775773
3427	0.773944
3427	0.775463
3427	0.778354
3427	0.773673
3427	0.769133
3427	0.774784
3427	0.767303
3427	0.778264
3427	0.782323
3427	0.772963
3427	0.777333
3427	0.777413
3427	0.769354
3427	0.776383
3427	0.765803
3427	0.768174
3427	0.783094
3427	0.782003
3427	0.784824
3427	0.777203
3427	0.776704
3427	0.777034
3427	0.780704
3427	0.775833
3427	0.772334
3427	0.770623
3427	0.770433
3427	0.778874
3427	0.782683
3427	0.780674
3427	0.778993
3427	0.781284
3427	0.775123
3427	0.786573
3427	0.787604
3427	0.783193
3427	0.780814
3427	0.780083
3427	0.779733
3427	0.780924
3427	0.777383
3427	0.773973
3427	0.771804
3427	0.773093
3427	0.769734
3427	0.769064
3418	1.16121
3418	0.807443
3418	0.776724
3418	0.782353
3418	0.772493
3418	0.815924
3418	0.787243
3418	0.785174
3418	0.769823
3418	0.772794
3418	0.768523
3418	0.767724
3418	0.776264
3418	0.779333
3418	0.801544
3418	0.782083
3418	0.768263
3418	0.773434
3418	0.777243
3418	0.773853
3418	0.770864
3418	0.772303
3418	0.769583
3418	0.769714
3418	0.780263
3418	0.796234
3418	0.819583
3418	0.775334
3418	0.771163
3418	0.772553
3418	0.771884
3418	0.818623
3418	0.773904
3418	0.791333
3418	0.767034
3418	0.778014
3418	0.784903
3418	0.772054
3418	0.768563
3418	0.767203
3418	0.768084
3418	0.765113
3418	0.775644
3418	0.773233
3418	0.780213
3418	0.769444
3418	0.768303
3418	0.766813
3418	0.770043
3418	0.771983
3418	0.768364
3418	0.778873
3418	0.767903
3418	0.774454
3418	0.785444
3418	0.778613
3418	0.768084
3418	0.768864
3418	0.765053
3418	0.765493
3418	0.775124
3418	0.776033
3418	0.785584
3418	0.767843
3418	0.766063
3418	0.767304
3418	0.776613
3418	0.774753
3418	0.771234
3418	0.768353
3418	0.771863
3418	0.779744
3418	0.766283
3418	0.777323
3418	0.778434
3418	0.774643
3418	0.768213
3418	0.786994
3418	0.769033
3418	0.769484
3418	0.809204
3418	0.793874
3418	0.797513
3418	0.764334
3418	0.762943
3418	0.768243
3418	0.775734
3418	0.766443
3418	0.763823
3418	0.763564
3418	0.763443
3418	0.773914
3418	0.766973
3418	0.771184
3418	0.762633
3418	0.769833
3418	0.767354
3418	0.774533
3418	0.787584
3418	0.779723
3418	0.769514
3418	0.766374
3418	0.766683
3418	0.777933
3418	0.773053
3418	0.769934
3418	0.773003
3418	0.767864
3418	0.767133
3418	0.775994
3418	0.775823
3418	0.764883
3418	0.763914
3418	0.774333
3418	0.768883
3418	0.789723
3418	0.778963
3418	0.776134
3418	0.769893
3418	0.768493
3418	0.767124
3408	1.74197
3408	1.48358
3408	1.441
3408	1.34312
3408	1.29304
3408	1.27929
3408	1.30803
3408	1.27637
3408	1.24562
3408	1.22917
3408	1.28547
3408	1.70253
3408	1.74035
3408	1.56768
3408	1.65126
3408	1.54392
3408	1.47156
3408	1.22568
3408	1.22076
3408	1.2008
3408	1.2108
3408	1.21206
3408	1.20067
3408	1.2044
3408	1.21853
3408	1.19836
3408	1.19759
3408	1.19508
3408	1.20099
3408	1.66768
3408	1.69877
3408	1.34076
3408	1.33782
3408	0.906704
3408	0.768783
3408	0.768453
3408	0.776803
3408	0.774674
3408	0.770933
3408	0.775044
3408	0.775423
3408	0.768854
3408	0.771934
3408	0.771303
3408	0.766093
3408	0.765664
3408	0.771793
3408	0.804453
3408	0.774764
3408	0.771463
3408	0.772423
3408	0.765144
3408	0.774103
3408	0.780283
3408	0.772273
3408	0.768893
3408	0.765824
3408	0.766953
3408	0.783663
3408	0.784774
3408	0.774383
3408	0.768234
3408	0.764544
3408	0.763853
3408	0.764164
3408	0.764564
3408	0.771223
3408	0.768063
3408	0.821444
3408	0.766953
3408	0.763084
3408	0.761463
3408	0.771914
3408	0.769193
3408	0.766153
3408	0.778914
3408	0.785243
3408	0.764074
3408	0.789854
3408	0.772823
3408	0.770373
3408	0.769044
3408	0.767863
3408	0.776794
3408	0.770964
3408	0.766294
3408	0.765183
3408	0.761644
3408	0.761373
3408	0.759963
3408	0.776674
3408	0.769103
3408	0.766343
3408	0.765704
3408	0.768953
3408	0.777183
3408	0.773643
3408	0.783153
3408	0.771994
3408	0.765303
3408	0.765023
3408	0.764304
3408	0.769734
3408	0.766983
3408	0.764604
3408	0.765444
3408	0.762033
3408	0.761113
3408	0.772804
3408	0.786283
3408	0.766773
3408	0.764983
3408	0.808433
3408	0.777864
3408	0.787394
3408	0.774463
3408	0.773054
3408	0.769463
3408	0.769573
3408	0.769294
3395	0.950094
3395	0.844664
3395	0.820794
3395	0.798793
3395	0.796794
3395	0.782523
3395	0.798603
3395	0.773034
3395	0.766713
3395	0.772103
3395	0.770844
3395	0.769684
3395	0.778543
3395	0.787214
3395	0.788223
3395	0.813604
3395	0.769083
3395	0.767523
3395	0.771923
3395	0.768813
3395	0.769384
3395	0.763403
3395	0.762883
3395	0.761604
3395	0.791003
3395	0.769093
3395	0.766194
3395	0.765013
3395	0.767264
3395	0.763453
3395	0.772914
3395	0.771653
3395	0.780744
3395	0.766263
3395	0.775763
3395	0.773544
3395	0.771833
3395	0.769323
3395	0.766134
3395	0.767723
3395	0.764263
3395	0.763544
3395	0.770853
3395	0.779633
3395	0.763923
3395	0.763463
3395	0.769754
3395	0.762763
3395	0.770983
3395	0.767514
3395	0.763233
3395	0.764234
3395	0.768123
3395	0.773754
3395	0.772514
